wind_direction,wind_speed
99.95631,12.356372
90.65983,12.421405
92.86715,11.28563
83.77093,12.320323
91.84726,13.185761
80.09422,12.84254
81.65441,12.011873
82.05972,11.553602
84.17491,12.107857
90.427284,12.655131
86.71338,10.628305
88.377174,11.536449
102.94414,13.250956
99.26594,13.163572
104.78353,12.3442
107.27142,12.123133
105.19603,12.290865
96.716576,12.667813
103.13706,13.411344
102.7152,13.69199
100.965034,14.118951
103.24187,14.437795
0,0
0,0
0,0
107.795685,14.008753
110.061356,14.397066
107.95417,13.739163
106.29902,13.251393
101.904884,13.936857
103.41291,13.903318
103.221054,13.584761
105.45575,14.984957
112.47995,15.25602
103.040054,14.741496
104.621994,13.4784355
103.05053,13.317841
106.46728,13.04359
107.75996,12.7992935
112.38343,13.032905
104.63575,12.459534
103.521805,12.216128
102.25412,11.882769
92.57999,11.170227
93.06994,11.456134
95.57205,11.113696
100.85283,11.535732
100.92762,11.205379
104.69768,10.172847
100.1116,9.388704
95.787125,9.251396
91.14315,9.359714
91.394066,8.514733
83.799614,8.322093
74.36098,8.325118
73.536835,8.703568
76.107925,7.905949
78.6367,7.623071
88.18099,7.8884516
87.88206,7.2583456
88.82285,6.467995
85.25242,8.02678
90.649376,7.0465946
95.666794,7.126613
103.53644,6.7779713
106.695564,6.9275646
103.290794,6.837547
119.61576,6.118427
122.40252,6.0915833
125.27453,6.0608053
134.84352,5.2338576
127.83947,5.07398
135.6713,4.291395
207.04799,3.829646
268.65488,4.7846556
261.6872,3.7570944
250.04202,4.021159
250.6413,4.6878715
256.39404,4.6634436
236.94945,3.8777232
238.57071,3.8254333
237.31534,3.140984
215.10373,2.463212
221.1277,2.0989816
263.95703,0.7614884
257.56113,0.7890264
98.805695,2.037706
66.62787,3.1549609
101.00653,1.9419832
91.808365,2.8523033
76.516594,3.3078973
74.132614,3.9242656
85.392334,7.3506975
99.193436,8.567778
94.22126,9.97369
92.977745,11.347159
88.79357,12.039671
88.95202,12.249966
90.44753,13.752155
93.36169,13.360113
86.01369,12.448974
89.82033,14.384484
91.0066,14.9194565
89.62191,14.782087
93.133835,15.077198
92.96952,15.693853
94.24354,16.505775
98.51886,16.383896
100.09472,15.272716
95.10939,14.629017
89.08617,14.97919
91.42813,14.0901575
99.56311,14.187051
95.79974,14.71256
102.44857,15.641305
101.010704,15.07476
0,0
0,0
0,0
0,0
97.85288,17.052526
97.2313,17.010025
102.807236,16.546919
100.773186,16.367619
102.47163,16.691645
101.34934,16.682058
99.225075,16.467062
95.95048,15.960795
98.233795,16.321629
101.18487,15.9996805
102.96348,16.624475
98.45306,16.74757
101.14411,15.316137
101.17494,15.327136
104.689804,16.268019
106.8508,16.378944
100.18368,16.240644
100.72073,15.478729
99.4499,14.331479
104.41955,14.374286
105.25503,14.712093
102.40762,14.313131
100.244705,13.483138
97.66287,13.308327
94.80969,12.639451
96.24546,12.69788
91.3686,13.015886
90.85565,13.120589
89.04694,13.894293
89.3772,13.495586
89.61402,14.177036
92.00001,14.572606
90.99415,14.525743
93.09316,14.481367
92.32867,13.6608515
87.56815,13.755693
88.58051,14.199671
89.39765,14.5488405
94.40476,15.103014
91.54361,14.620007
92.10059,13.781934
98.2196,13.64549
102.38489,13.916013
100.50804,14.284343
101.961266,14.378638
102.53146,14.765946
102.39988,14.535242
96.608635,14.247638
98.31411,14.79063
96.14374,14.681151
95.54959,13.256009
96.63981,12.397601
97.240906,12.2091
100.73658,13.306658
99.49894,14.635643
97.10719,13.73421
99.516716,13.69362
105.135574,14.318754
97.98597,13.542132
97.4612,13.296008
94.15769,12.713752
92.240974,12.848759
93.204056,12.318628
94.707634,11.568077
90.63862,11.392498
90.296364,10.802899
92.713135,10.093851
92.98588,9.47393
99.129654,9.127127
99.209595,9.368635
107.67044,8.7739525
107.36527,7.982275
103.56382,8.00005
93.260826,7.7546473
100.119705,8.754323
97.93891,9.989478
95.88198,10.137125
99.77409,11.833625
98.63851,13.393942
100.048225,13.917397
101.69344,15.127507
102.78726,14.760166
99.904755,14.286668
102.12848,13.325738
102.3356,12.462109
105.95187,13.662108
104.9341,12.664703
108.55086,12.310226
112.61628,11.983086
109.908646,11.522762
107.2425,11.132821
105.211494,11.368324
0,0
0,0
0,0
102.01522,10.734279
98.52363,10.585613
97.22102,9.763738
98.11823,9.807837
98.73765,9.371142
96.169586,10.185357
98.871544,10.865393
98.42491,10.217408
101.339615,9.51557
99.46461,9.087627
89.34593,8.2514515
86.943924,8.090306
88.61374,8.080227
88.995056,8.759197
90.202995,9.772649
91.25017,8.894643
86.06032,8.396045
85.11687,8.422685
88.407295,8.508748
80.71878,8.455772
83.22389,8.357279
88.79915,8.944711
89.05772,9.485265
90.91584,9.874837
88.71716,8.891185
93.20456,9.04706
89.57515,8.927146
90.87262,8.664319
93.371574,8.4865
93.527954,9.004011
86.62492,8.084127
87.47642,8.334864
94.65259,8.537236
97.94064,8.258598
95.02779,8.26011
96.26524,7.767782
91.55098,7.668452
78.840096,6.723095
73.022026,6.5337873
80.81677,6.67655
73.58968,6.397655
71.12274,6.127543
86.973045,6.9498925
89.99341,7.5359926
93.786316,6.7386856
94.09968,5.4062076
74.49714,3.464726
60.764256,3.4493887
63.135765,3.1954763
77.6418,2.7320883
77.628456,3.3547645
82.801186,4.2576356
87.42519,4.3472443
101.73941,3.6185021
125.14179,4.1136823
138.01779,4.287788
146.44963,3.9015691
152.90921,3.649452
175.73625,3.8031673
178.46014,3.5119398
171.05815,3.3185647
164.98662,3.3220022
168.7169,2.8748968
155.65816,2.860424
133.1495,2.7849195
107.71627,3.9160616
110.71689,3.9103794
107.217705,4.0354586
113.716354,4.209818
104.79831,4.6914344
106.89121,4.4561
88.6687,3.723188
94.66948,3.7621315
86.702,3.560661
96.22769,3.7878308
103.28189,4.552102
110.17995,4.2097106
100.006386,2.7880943
40.89453,2.656754
83.792145,4.2564898
120.3685,3.9075963
108.48343,3.6558645
102.35384,4.8010263
107.090996,4.4491673
96.42089,4.227264
113.02614,3.554743
72.56706,3.056215
76.481186,2.6937099
84.48023,3.147916
131.03056,1.663948
199.61887,4.160768
0,0
0,0
0,0
305.43506,2.9235795
229.19563,4.5911317
248.48262,5.2071147
263.30008,3.2761278
261.55563,3.125739
275.0511,2.5411365
292.55624,2.0734951
272.87485,1.8080527
284.27625,1.3154405
61.07933,1.1784428
22.350134,1.3223519
353.92902,1.1736695
41.224594,1.8249424
37.91613,2.216387
45.90831,3.0131698
30.658012,3.8912017
39.971172,3.2378523
50.689186,3.5062568
38.635166,4.3362756
63.770535,4.392755
74.96945,4.9201393
73.845085,4.59042
92.165115,6.3401194
97.17084,7.552123
105.58295,8.931623
106.90258,8.824495
107.48853,8.820839
102.32082,8.450525
104.509415,7.825599
107.42719,7.8501143
113.27931,10.496676
117.33894,10.728194
118.49509,10.394231
111.604774,8.93873
107.60825,8.383542
84.896996,9.061168
89.98282,10.914663
96.51405,11.505537
97.73038,10.929285
98.4834,10.945637
110.108154,11.257493
99.82502,8.911773
69.22476,8.297175
61.36676,8.861625
69.04608,7.4925756
74.58935,7.7921658
74.434975,8.508339
72.48039,7.165321
69.29496,8.053807
84.67398,6.769575
110.13227,4.6732507
58.69308,5.77029
53.002785,6.5045824
70.04245,5.904092
63.436615,5.5903997
60.0182,5.9423223
68.66255,3.9226272
90.367424,2.6224544
88.6538,3.4077642
87.04451,4.048285
83.14905,4.797028
89.45102,4.5988903
96.80094,5.164782
111.40931,5.1101613
103.66494,4.1158648
91.03477,3.9012234
100.19296,4.028263
84.198715,3.7398844
75.808464,3.5110536
68.738365,2.2800817
15.864658,3.2791507
42.014687,3.918437
35.525234,3.3053505
88.02743,3.8465147
92.14011,4.236795
96.00416,3.3384595
0,0
0,0
0,0
94.87851,3.1911347
82.97542,4.0789356
91.46144,3.699772
80.92368,2.380579
84.79703,2.9208355
79.30897,3.0819607
87.37861,3.287488
84.77069,3.8046782
79.648575,3.0535984
79.677124,2.4867764
58.053448,1.8624806
52.89675,1.9825028
34.866875,2.0309894
75.48427,1.6233221
115.01131,2.3558059
121.50295,2.5969892
136.42168,3.3310716
111.48324,2.7355225
121.66823,3.1159987
103.52272,2.7910316
140.07037,1.5024372
249.36215,1.8867339
225.69449,5.598779
216.8423,6.847392
222.46841,6.991883
229.57736,6.900724
231.32358,8.477738
224.08821,6.9840703
232.07343,8.2563505
217.00531,7.0351667
217.98297,7.3870068
216.92108,7.4629626
210.2566,10.475035
208.97379,11.150022
204.39453,10.914896
203.178,11.656141
204.8426,11.471686
201.41977,13.772572
190.02301,11.235226
192.29951,8.828613
211.19868,4.128653
209.55695,6.0162086
207.14038,7.4943423
207.10023,9.521222
220.28468,7.866678
256.11722,14.005327
256.8663,10.352266
248.72038,8.569184
228.91183,20.605667
209.56392,14.464853
176.11473,9.758511
167.46613,6.719989
166.76207,5.582759
172.8299,5.477636
189.33899,8.835374
224.61414,5.106574
257.9863,4.8397546
237.59395,4.4539647
207.28554,10.67844
215.21245,15.586971
221.23721,16.320936
222.87962,14.236368
207.86247,18.254093
202.40578,16.783026
204.22318,14.214983
211.93866,16.601017
216.10188,19.904615
222.69437,17.316238
218.82812,15.727024
217.28284,16.048176
218.65697,14.615048
0,0
0,0
229.0545,14.116621
230.76907,15.341111
231.54251,17.008614
230.29591,16.811539
227.18118,16.211868
229.35403,15.805176
232.66452,15.971758
230.42078,15.732007
226.45535,16.235628
230.6513,15.78262
232.22252,15.805084
233.82605,15.228326
237.60202,14.426561
254.85507,15.804017
273.7454,23.492361
283.09518,20.032316
288.5048,18.694782
282.25967,16.242414
283.25696,17.91053
285.431,20.049786
286.2685,18.88132
280.69342,16.957617
274.05777,15.482301
264.82538,16.351189
266.11432,16.198143
267.74246,17.236025
270.84702,16.929703
274.40363,16.989687
270.66196,15.965865
274.04843,15.683489
282.85898,17.225126
280.78006,19.720669
288.35242,19.72377
286.20013,18.905594
297.6951,18.777775
296.1548,16.330976
291.25665,17.843199
297.63388,16.84852
287.30902,19.78555
288.03455,18.896109
292.56726,17.454521
285.56824,16.975672
285.7577,16.81068
279.12616,18.578976
280.14142,17.926304
290.02124,15.877494
290.1158,18.364813
291.12616,18.633274
297.2166,13.357076
288.23367,17.316313
284.26105,18.41238
287.32074,17.271341
291.51196,17.125187
284.41803,16.708752
294.66153,13.879851
294.2186,15.236713
289.2661,13.654768
285.26572,13.477142
288.16748,13.28754
294.12408,10.621189
287.92334,10.728011
289.66354,13.131719
287.18777,13.307332
297.2951,13.44425
300.01312,9.937996
298.7549,10.686798
294.41852,12.680251
279.2246,11.457254
279.10617,10.935741
281.12967,11.8935175
267.3197,12.382556
267.1316,11.170966
253.81662,12.171011
249.86775,10.045484
0,0
0,0
242.5242,8.646282
245.5257,8.785944
256.70502,10.417569
267.7113,11.323748
259.6816,11.136412
263.89832,10.432091
267.38327,11.996584
264.7975,12.082132
262.15613,10.750242
263.7606,10.805507
269.73676,11.687899
269.3902,9.845111
263.53055,8.300842
257.93488,9.006245
250.03232,8.585554
245.41298,8.786334
227.68686,6.9943843
225.9392,7.0335946
220.6438,6.8535504
229.80814,6.9350586
234.80542,6.189142
234.2305,5.6025352
223.09122,5.88357
223.23657,6.110868
234.63928,4.2689967
215.70792,3.4964948
232.12354,5.1812
252.88072,5.7115903
265.30423,5.0517116
241.70776,4.583725
215.07997,3.87779
225.0372,3.7253687
224.75621,3.3863845
252.62183,2.9667096
312.98285,1.7525442
8.000059,2.1815944
353.5099,1.201359
356.5078,1.8078797
352.84583,1.1945547
315.5255,0.6880121
236.44162,0.91831386
216.48293,1.869304
231.14085,2.372243
245.8671,3.0076182
279.57672,4.3022566
277.5534,3.8842695
287.20526,3.733409
359.7215,1.9857206
115.230995,1.4821134
270.15726,1.155311
281.3428,1.5062823
277.90918,1.8075553
261.77283,2.9647028
250.387,4.7835755
251.362,5.1296
260.42908,6.2733946
257.54645,6.2640057
247.82446,5.976469
239.29474,6.603331
234.47299,6.4842577
222.00734,6.0694003
218.7981,5.643614
218.81659,6.116101
220.41327,5.5737686
225.07857,5.636747
229.20322,5.7271714
224.97224,6.289102
216.6816,6.5951414
199.93251,5.127375
178.12206,4.8119106
201.09352,5.4188895
212.28386,6.0470023
213.07254,6.6383433
210.58456,5.8797245
0,0
0,0
0,0
216.94695,5.9584956
207.79057,5.1499686
207.67471,4.761221
180.14894,3.0346801
164.39429,3.1107697
172.66315,4.106774
167.16217,4.421588
170.01633,4.731998
190.6919,4.914353
207.64665,4.5987625
214.41856,5.452597
214.67027,6.549026
212.12698,8.363391
215.6673,10.21553
205.06693,10.751077
202.24966,11.846576
201.34459,11.181577
201.72188,13.326177
205.71355,13.399626
199.05272,11.445856
193.20662,12.485563
191.38116,11.555097
197.57558,12.728451
197.71654,11.943608
189.31705,10.424571
190.47707,8.647214
243.56651,4.7500515
236.25418,4.385649
207.01042,4.0799646
196.53325,4.9849334
205.63835,4.003772
229.34526,3.267445
268.5257,2.215181
341.90866,1.6497146
125.310974,1.5666915
177.99615,6.2043223
195.00345,6.1531854
198.15096,9.018034
205.76132,13.22995
213.2958,10.618998
249.73184,6.614219
262.69302,6.514755
276.315,4.6623845
262.1797,3.1980038
268.68073,3.1494744
231.7332,1.83747
200.12238,4.3774185
195.95581,5.879189
194.9351,5.4895563
195.56323,4.9426026
181.40552,4.707334
177.10448,5.4176807
184.81316,5.5446115
191.63133,6.35709
185.68985,6.4806957
182.84985,7.683144
194.01314,7.6858783
208.54567,5.3447375
218.59842,7.970971
227.2426,9.349505
235.46008,8.746271
241.13788,7.1349554
237.71863,7.6599007
235.68976,8.171208
232.25214,7.487179
239.95229,6.085106
251.548,4.6686487
242.42456,4.438071
240.366,3.4681566
241.13303,5.033486
242.36392,5.606944
0,0
0,0
221.76582,8.122922
212.21251,7.2752542
196.6771,5.3670707
190.49478,6.095538
192.17847,10.483451
213.07042,22.716455
213.90662,25.22862
220.51263,22.792341
222.00456,22.067184
229.71266,19.25276
235.18478,14.983183
232.4043,15.098345
229.90804,12.061947
228.12375,10.89093
227.0175,12.0503845
224.8928,11.752982
230.3012,9.288399
243.15022,12.432457
247.60367,14.050206
246.32227,12.459787
237.84189,12.115104
232.3621,12.374608
243.55325,11.89492
245.27158,12.555778
247.01764,13.303798
250.96478,13.37269
248.76572,13.115952
261.11166,12.275076
259.17297,11.291636
263.4819,11.42686
264.4561,12.153954
273.91647,9.222123
281.8224,9.157427
277.77902,10.512362
284.16873,9.507731
288.14417,12.08375
289.69186,9.952311
289.17773,9.297734
290.15317,7.6981664
294.5616,8.418425
296.77667,10.028751
297.63184,9.588702
294.4138,5.3503785
239.63681,5.696769
243.90335,7.110479
268.44812,7.449425
284.52554,9.228072
286.8515,9.302717
274.4037,7.342466
258.69998,6.64893
253.36143,6.987591
255.41275,6.681772
270.95218,5.157484
275.2428,4.0667043
263.22238,2.4816582
293.46597,1.3681829
243.27676,2.943685
172.5279,5.9051056
197.02687,3.8687632
176.05002,2.7608328
89.94968,3.8073575
116.899254,4.8666205
147.73695,3.161853
113.169846,2.4686975
78.74774,1.8276639
49.976994,3.7990816
33.42139,2.4388304
26.324827,3.379001
22.231182,4.0843983
42.80497,2.103084
22.94388,3.1888053
0,0
0,0
2.7102957,1.0689828
34.586838,1.517016
166.9334,3.1248095
187.81111,1.9382454
270.41855,1.1592407
31.030901,0.6106477
280.82544,1.9028888
307.7773,2.2707534
314.3824,2.2624145
285.68536,3.0540547
241.2623,4.607851
234.5596,4.720941
202.91757,2.9391284
256.39203,2.7501886
290.35468,1.8745289
229.84554,1.4116597
286.5339,2.2408805
291.41516,2.7027583
213.33162,1.7878798
237.81165,1.4252441
164.69724,1.7770358
145.93103,2.3603384
152.06337,2.2625208
108.76851,1.9005362
107.02947,3.6140947
120.73589,3.4288042
145.48256,2.8497162
139.74167,3.4270973
141.40453,4.6451707
137.90382,4.6657805
137.78755,3.777635
132.78851,2.2190244
152.68497,1.2314225
177.04271,1.3114872
166.85301,0.7860892
72.161705,1.1394788
61.873436,2.551809
62.262245,2.9158058
48.113293,2.3727808
31.985098,2.646585
34.919098,2.3925858
43.93523,2.4166026
84.2069,1.4963044
106.276215,1.9733648
141.97458,3.1966896
132.64552,4.3911796
137.86226,3.7559543
142.73863,4.1646132
147.50865,4.121111
136.78531,4.596558
128.49174,5.7368164
138.98117,6.266032
160.1354,5.9984484
200.84747,6.1612153
185.12639,7.8281045
209.80246,6.1683197
207.85855,6.302447
207.62582,6.0064616
192.29881,7.036703
188.62392,8.536894
189.72273,8.0974045
188.76463,8.147798
179.16147,8.885969
183.85516,8.475076
211.30476,8.7018795
216.96193,6.4319086
207.73576,5.270227
206.90886,3.61453
0,0
0,0
224.91992,7.3714113
223.6468,7.6402392
219.88248,7.300091
230.17142,4.288242
250.81396,2.6592817
316.5557,2.3944435
285.85822,1.2722437
11.806192,1.5249652
310.39914,1.9763241
196.53343,1.0754406
229.01999,1.7978356
255.61227,3.1506834
218.82744,2.432326
66.3168,3.059497
43.43584,2.8565373
353.8938,2.0079224
308.52322,2.5376172
313.47003,2.0960639
331.56235,2.9436646
321.98688,2.9127135
301.12878,2.2917447
29.024649,1.344835
274.21005,1.0046408
283.3023,1.1871464
319.17572,0.90993416
214.983,2.2812674
217.57,2.7925384
200.957,3.025241
218.86423,3.5272715
227.19238,3.8795824
235.05826,2.9781804
254.25237,2.7215068
222.74556,2.6563861
236.87897,4.295171
235.35999,6.13007
232.18347,5.9986663
232.11876,4.952429
230.54155,4.581866
239.23152,5.4680886
230.1681,4.379581
214.36795,4.438045
202.26654,4.658365
223.57028,6.7332697
228.15617,8.324689
237.09985,6.9558825
237.4975,6.1253395
228.08789,5.2445827
210.41193,3.7229912
227.40201,4.725602
232.617,4.8153043
215.9525,4.4042015
211.42941,5.11182
207.64877,5.8553667
200.34518,5.5096893
185.40305,5.682082
193.50337,5.9839807
198.54024,6.020161
202.99976,6.2830315
208.72687,5.943015
218.10681,6.398756
213.45233,5.3140917
215.88759,7.1928144
215.98022,6.3782816
219.53575,6.2188196
206.35036,5.4914355
217.11078,5.813768
208.18861,7.1928606
207.12665,5.56178
0,0
0,0
0,0
208.10922,5.6253233
212.0619,5.890096
210.45537,5.133166
205.1851,5.381845
194.77383,5.483443
192.59189,6.3305883
182.56374,5.1943684
193.0315,5.1932263
192.51697,3.7713737
200.21712,3.2262356
241.82446,6.3032928
229.36,7.019615
271.9176,8.9552965
282.30133,11.739633
272.87836,9.047564
277.9033,9.439477
283.03882,10.413393
273.88806,7.0602036
272.63965,7.6409974
268.65143,7.772947
268.7798,7.831038
270.23218,9.275789
278.66824,8.411819
279.74136,7.9141726
281.6929,7.179657
285.95862,6.184845
289.8108,5.206942
284.18018,4.583727
282.14194,4.7881293
288.1007,4.3401184
289.23682,4.205734
284.21158,4.5354533
289.33154,3.8740315
317.2603,2.731811
220.26668,1.3137981
224.04492,2.4642272
203.5024,3.1844435
214.68039,5.10783
224.8025,4.5906143
218.47891,4.2956905
215.11424,4.0089526
208.37946,3.5240324
207.36894,3.4222827
241.19946,3.3417432
240.61288,4.586598
233.78221,4.688993
224.68106,5.1398168
226.82217,5.356945
233.10617,5.8949714
249.83743,6.6390967
240.17245,6.1771593
230.24481,4.8943505
247.28326,6.300379
245.347,6.705271
250.15485,5.753401
267.64032,2.8887198
215.54941,1.5220708
214.25998,4.839041
230.89497,5.9775486
241.93375,5.700767
238.18735,4.920378
240.84424,4.3974166
243.2331,4.6284328
245.18417,4.247679
233.9111,4.15144
223.85394,4.563985
0,0
0,0
218.08559,4.6881504
217.8149,5.1354537
240.56625,4.8943524
221.11159,3.9246573
216.58125,3.9712024
220.79193,3.8842874
230.811,4.1569705
243.27249,4.1038365
236.09117,4.4625807
233.37006,5.251414
245.5433,4.1607265
247.16104,2.8697348
227.74913,3.3440094
220.2885,4.2719984
229.05421,5.3370247
227.54422,5.480525
235.79887,5.635171
231.4268,5.8868103
218.55383,6.553917
213.11093,6.157094
212.52534,4.73122
218.11597,4.186643
218.12874,4.5359507
223.77304,3.9257362
232.11542,4.394052
244.0061,4.5155196
232.71405,4.3192124
274.50513,6.300178
282.73877,6.541839
276.65436,4.8119297
276.4693,4.774135
260.17926,2.7527816
265.11288,4.270315
271.67764,3.4705107
338.39233,2.6573157
327.93652,6.3255973
318.9547,4.38634
291.47958,2.9805117
216.32468,3.8928227
194.37108,4.1318693
194.66429,4.8689294
209.93742,4.579449
209.68744,4.65772
186.54257,4.3074417
176.38924,4.4688034
162.34802,3.9692576
149.61905,3.432799
161.39279,3.7539647
173.81465,2.8050702
310.3359,4.9576135
8.314873,13.325542
27.665157,14.413163
48.051716,9.580404
42.32158,8.515077
58.075287,8.789035
64.22897,7.188973
38.092617,8.012879
49.89409,6.7915163
175.17517,4.4558444
193.13443,3.1859117
251.8583,5.3684115
202.29381,3.9988227
137.36073,4.593057
276.94806,4.551393
306.84726,2.2026522
0,0
0,0
287.4836,1.6034958
26.92911,1.419737
61.98718,3.8808553
73.779015,2.6323924
225.03348,1.6435819
266.41647,2.2916358
312.2894,0.71982545
353.73395,2.4900587
38.024765,2.0409229
12.494244,3.9308789
21.305288,5.015321
11.787122,4.837701
349.6353,2.6505547
357.6001,1.793452
47.09632,1.6710749
31.169762,3.7938142
20.435751,4.8222957
13.97145,5.0305505
15.265187,5.115324
16.43227,6.341325
29.680264,8.596283
45.490128,7.8793936
60.700974,8.284342
55.805176,10.210881
62.553097,8.990539
78.63502,7.0243306
95.17316,6.3503757
99.27971,7.0494213
94.37675,8.3995495
89.55473,9.01374
80.49761,10.507989
85.479034,11.2529125
85.7685,14.861645
89.48058,15.697011
92.11062,16.479313
99.71955,17.205269
109.0709,23.551048
113.73378,24.157436
115.04227,22.85811
109.61449,22.20768
105.97937,21.706202
108.92047,21.633991
113.48705,21.804361
116.88475,21.631678
101.68248,20.283518
95.551765,20.365503
97.558945,19.943642
102.51336,19.540722
100.21256,19.129494
98.188614,17.84509
96.18618,16.917198
96.48386,17.473608
97.72857,18.727877
93.70503,18.410414
95.784,18.425903
99.09099,16.777712
106.30867,16.866745
107.34599,16.759636
96.016235,14.393287
92.3388,13.002479
96.3588,14.197116
99.498535,15.223828
100.81306,14.981872
99.284515,13.457008
95.97526,12.590267
95.17394,13.097782
96.6365,13.682102
98.50684,15.575777
101.869736,16.459589
100.93362,14.661376
103.361374,13.870618
107.93616,14.488457
113.90553,18.310734
105.98533,18.061296
0,0
0,0
0,0
104.02616,16.341366
105.1779,18.1903
104.596634,18.284126
101.79026,16.569937
98.27812,15.635719
100.17988,15.915345
100.16425,15.746212
103.3288,15.977003
102.446205,15.660093
99.05061,15.992213
95.804924,16.309443
94.19062,16.382645
96.443375,15.807782
98.16471,15.63886
104.55089,14.964976
98.03328,14.590464
99.42435,14.004449
87.11589,13.005105
92.448784,12.305887
89.55296,12.159184
89.372604,12.880921
83.00999,12.7563305
78.299934,12.760923
77.984634,12.790033
86.02548,13.876771
84.79913,14.512724
84.52811,14.696355
86.39899,13.839036
88.29525,13.148237
95.33425,13.52704
91.038445,13.524338
89.18608,12.810098
103.42868,13.920396
91.56625,13.325355
91.306046,14.193786
95.37896,14.093618
89.06165,13.617433
94.29376,13.152865
94.031494,13.715834
92.72477,15.663489
87.60095,15.192675
93.49856,13.931011
95.79089,13.293142
97.32833,14.866619
91.92184,14.533696
93.52031,14.812207
101.02794,15.078675
104.330894,15.44551
103.82418,15.209898
94.871445,14.534542
104.60985,14.962601
106.511154,14.55297
107.55076,15.090526
110.3078,16.309053
104.47337,16.241898
103.81668,16.399803
104.747055,15.987823
108.92562,16.291323
112.31866,16.158745
111.56212,16.792498
114.52553,16.514626
111.69741,16.13674
104.16057,15.732406
101.933304,16.090633
104.51154,16.616398
106.959435,15.962598
107.16376,16.592989
108.97772,15.414435
101.318085,15.517386
98.084595,15.093414
98.54773,15.510752
100.49583,15.4840765
102.56277,15.176568
102.06946,14.92451
97.97406,15.21893
98.26637,14.757388
96.653824,15.665198
98.60223,15.50038
92.880424,15.755754
93.07145,15.717437
96.46958,15.593176
95.631485,15.453969
98.00058,15.90342
101.61143,15.035732
102.74332,14.707309
103.732666,13.758219
0,0
0,0
132.83286,9.52691
136.53317,11.0850525
122.76737,9.54831
123.7661,8.344054
125.75125,8.842959
129.98695,9.519952
125.0407,9.936349
121.838684,9.226438
128.21307,9.518525
125.58652,9.546991
117.043304,10.5460005
121.89986,9.726431
129.08804,8.139661
146.50827,8.190519
142.38963,7.267888
140.84016,7.6098084
136.69467,7.854394
146.33853,7.2130294
145.05962,7.94188
141.32925,8.632529
143.02473,9.183693
152.4478,10.299959
147.24767,9.025355
152.82664,8.767669
147.69476,8.257735
142.17908,8.265163
149.45148,8.367709
139.43616,8.561297
130.3718,7.6544104
133.5202,6.1184335
129.95541,5.4884143
132.5029,5.367051
107.29375,4.6658883
101.47438,4.9860163
115.35345,5.758189
139.6567,5.561323
144.28793,5.7971177
178.29422,3.824699
185.5717,5.188453
184.6707,6.20333
181.3673,5.089319
171.62526,5.5868354
137.49553,4.083251
116.72088,4.50999
105.58929,4.6069646
61.05975,2.6560845
63.931454,4.0380874
83.45462,4.6779594
77.16824,4.2459292
75.334465,5.898602
67.29126,6.4075665
69.20603,6.8624454
77.00942,5.8698587
95.001366,6.1492567
91.56102,5.675556
78.38487,4.7826004
73.96694,5.074482
75.02084,5.602193
56.49303,5.0612836
67.45703,4.77947
94.05352,4.36956
80.32515,3.978932
99.092766,5.5066605
99.25253,5.1149325
81.88145,5.2717376
83.571945,4.758329
64.1687,4.969837
66.27166,4.962515
92.02738,5.292322
63.297485,4.4540105
48.208893,3.988262
57.221695,2.708956
64.59153,2.8737962
70.11357,2.5510964
52.229855,1.4607102
59.27233,0.8479238
191.92453,1.151379
26.146795,1.2786795
61.11041,1.4086794
252.71225,1.176153
320.34012,1.0428914
303.086,1.5453315
265.52045,0.80306494
3.9487388,1.1592418
0,0
0,0
0,0
220.2781,2.5782218
243.10883,5.1940255
250.60239,7.267779
247.70865,8.3665905
234.70508,9.889481
230.6244,8.835054
227.51341,6.6038566
225.31256,7.551861
222.22464,7.3287067
229.52205,7.820718
229.61073,8.435297
231.60277,7.458303
240.69006,8.818292
237.81195,8.567759
219.59438,8.070474
209.61916,8.532787
211.79839,7.7787924
209.50803,6.9001822
202.94633,8.839679
188.34933,8.748703
182.15773,9.732264
185.25627,10.409094
176.82704,10.198181
187.86176,8.941008
197.13814,9.371668
208.62297,8.15934
215.02429,9.451101
217.62169,8.898571
211.92342,6.969551
206.56232,6.7296815
215.50414,4.9628134
262.96353,4.348934
217.61734,5.3577156
279.4178,3.2909424
273.03583,4.2753687
306.96976,3.9681585
177.15703,1.6385055
241.00882,1.2287236
278.45703,2.6764965
265.73254,2.8116803
242.00581,1.1873628
217.66545,2.427509
240.98473,3.8084822
247.28589,4.5843906
245.71265,5.4936185
254.89711,5.140223
268.52838,4.851995
266.89117,4.4117427
280.90924,2.2905557
322.61206,2.622993
275.60724,2.9402301
246.22627,3.9234252
232.13483,5.1988893
239.03004,4.386301
237.69135,3.7782865
252.69109,4.6669235
277.80835,4.5072694
278.0926,4.6536384
265.4455,5.5424714
248.97337,5.690826
211.97542,5.821369
223.27344,6.8150597
224.32607,6.3654127
229.69151,6.248408
236.24329,6.6007643
243.04623,5.9981456
246.79324,5.5253005
232.1098,5.4806347
234.738,5.1942644
241.35649,5.393489
245.68575,5.2108545
253.47339,4.891996
0,0
0,0
299.1949,6.089315
307.80875,5.94381
323.36307,6.078082
306.23486,5.2359495
297.81384,4.733985
300.09677,5.135476
297.95554,7.500024
307.45682,6.438454
315.48444,5.122104
298.55005,4.1680684
275.95117,2.348677
328.14902,1.8678795
310.90436,3.527053
330.72086,5.563855
297.50278,4.1760178
286.90448,4.5154967
